ULTIMA_COMPRA;REFERENCIA;RECENCIA_DIAS;IMPORTE_VENTA;FRECUENCIA
2010-06-29 09:52:00;2010-12-31;184;759.1300000000003;36
2010-08-26 09:42:00;2010-12-31;126;555.8699999999999;31
2010-08-08 10:43:00;2010-12-31;144;421.74000000000007;19
2010-12-20 12:45:00;2010-12-31;10;11863.199999999999;66
2010-12-21 13:53:00;2010-12-31;9;1062.3;8
2010-12-06 14:31:00;2010-12-31;24;855.48;120
2010-10-28 15:34:00;2010-12-31;63;3419.2699999999973;435
2010-11-12 12:49:00;2010-12-31;48;1833.3700000000006;141
2010-12-17 14:23:00;2010-12-31;13;220.54999999999998;13
2010-12-05 14:52:00;2010-12-31;25;445.7699999999999;29
2010-10-04 15:41:00;2010-12-31;87;442.32;15
2010-01-24 11:35:00;2010-12-31;340;307.1;6
2010-11-05 10:39:00;2010-12-31;55;2720.6899999999987;164
2010-05-04 16:45:00;2010-12-31;240;847.9300000000001;47
2010-09-15 11:44:00;2010-12-31;106;799.13;35
2010-04-20 13:43:00;2010-12-31;254;888.4399999999999;123
2010-08-04 16:27:00;2010-12-31;148;4293.430000000002;386
2010-11-03 12:49:00;2010-12-31;57;503.63999999999993;27
2010-09-09 13:09:00;2010-12-31;112;319.94000000000005;21
2010-12-01 08:35:00;2010-12-31;29;5617.950000000004;231
2010-09-29 13:49:00;2010-12-31;92;2248.299999999999;132
2010-11-15 14:44:00;2010-12-31;45;751.5600000000001;12
2010-12-20 10:38:00;2010-12-31;10;7379.6299999999965;656
2010-05-10 09:14:00;2010-12-31;234;155.8;4
2010-10-15 14:47:00;2010-12-31;76;2820.3800000000015;235
2010-03-28 11:28:00;2010-12-31;277;127.65;17
2010-10-06 08:17:00;2010-12-31;85;1106.7000000000003;78
2010-06-06 14:10:00;2010-12-31;207;209.48000000000002;19
2010-06-27 15:44:00;2010-12-31;186;722.09;41
2010-10-22 16:11:00;2010-12-31;69;2119.770000000001;194
2010-08-16 12:27:00;2010-12-31;136;188.39999999999998;12
2010-06-07 16:28:00;2010-12-31;206;561.25;25
2010-12-01 16:52:00;2010-12-31;29;1260.910000000001;76
2010-10-26 12:15:00;2010-12-31;65;393.05;17
2010-12-13 11:11:00;2010-12-31;17;5891.129999999991;769
2010-09-06 12:37:00;2010-12-31;115;368.7;16
2010-04-06 13:37:00;2010-12-31;268;129.22;12
2010-10-24 14:06:00;2010-12-31;67;418.08;27
2010-07-16 16:53:00;2010-12-31;167;1065.44;17
2010-09-08 10:27:00;2010-12-31;113;135.4;9
2010-12-08 14:59:00;2010-12-31;22;2009.28;195
2010-12-15 09:51:00;2010-12-31;15;15466.640000000018;421
2010-10-18 14:15:00;2010-12-31;73;199.07999999999998;11
2010-11-03 14:34:00;2010-12-31;57;222.65;13
2010-12-03 17:21:00;2010-12-31;27;30948.97000000013;1329
2010-10-11 14:19:00;2010-12-31;80;3529.9400000000005;52
2010-10-10 13:38:00;2010-12-31;81;91.67999999999999;4
2010-08-05 08:49:00;2010-12-31;147;122.39999999999999;2
2010-01-29 11:42:00;2010-12-31;335;920.3999999999999;36
2010-11-22 10:28:00;2010-12-31;38;439.32999999999987;47
2010-10-18 15:35:00;2010-12-31;73;236.11000000000004;20
2010-12-16 10:19:00;2010-12-31;14;60736.74000000015;1586
2010-12-09 16:11:00;2010-12-31;21;6200.670000000002;136
2010-12-15 12:27:00;2010-12-31;15;1847.8999999999999;87
2010-12-16 09:45:00;2010-12-31;14;48963.22000000004;920
2010-12-06 10:34:00;2010-12-31;24;729.48;11
2010-11-10 14:08:00;2010-12-31;50;419.70000000000005;1
2010-12-14 15:13:00;2010-12-31;16;6439.369999999989;508
2010-07-29 14:45:00;2010-12-31;154;594.21;43
2010-12-14 13:44:00;2010-12-31;16;5946.749999999998;211
2010-09-28 11:48:00;2010-12-31;93;465.70000000000005;25
2010-12-20 11:58:00;2010-12-31;10;712.38;11
2010-09-29 13:41:00;2010-12-31;92;72.0;1
2010-10-22 13:10:00;2010-12-31;69;526.96;15
2010-10-22 10:35:00;2010-12-31;69;3721.4499999999994;120
2010-12-02 10:35:00;2010-12-31;28;1098.52;45
2010-06-06 12:59:00;2010-12-31;207;347.49;23
2010-09-28 15:23:00;2010-12-31;93;1106.02;80
2010-06-16 17:03:00;2010-12-31;197;20.6;2
2010-12-08 13:21:00;2010-12-31;22;6752.739999999994;202
2010-11-25 18:49:00;2010-12-31;35;3199.9199999999996;194
2010-12-09 14:50:00;2010-12-31;21;2047.0500000000006;138
2010-11-28 13:53:00;2010-12-31;32;1217.6000000000001;69
2010-02-09 08:38:00;2010-12-31;324;134.9;11
2010-08-24 10:18:00;2010-12-31;128;506.74999999999994;45
2010-12-15 15:00:00;2010-12-31;15;2172.44;124
2010-07-04 11:58:00;2010-12-31;179;158.57;21
2010-12-08 11:43:00;2010-12-31;22;2122.0500000000015;124
2010-03-18 15:08:00;2010-12-31;287;263.5;1
2010-09-13 13:47:00;2010-12-31;108;233.25;11
2010-10-17 15:13:00;2010-12-31;74;2240.4699999999993;105
2010-09-06 15:30:00;2010-12-31;115;90.65;5
2010-11-02 13:58:00;2010-12-31;58;681.65;23
2010-08-05 17:28:00;2010-12-31;147;275.45000000000005;17
2010-11-29 12:43:00;2010-12-31;31;3117.859999999999;161
2010-11-18 13:27:00;2010-12-31;42;4062.2899999999995;737
2010-12-02 15:03:00;2010-12-31;28;698.08;50
2010-09-28 09:12:00;2010-12-31;93;3138.04;95
2010-12-08 15:12:00;2010-12-31;22;951.4699999999998;92
2010-11-19 10:51:00;2010-12-31;41;4928.379999999996;278
2010-05-04 12:22:00;2010-12-31;240;405.1;23
2010-10-04 14:14:00;2010-12-31;87;24.4;3
2010-12-02 18:06:00;2010-12-31;28;1100.0;5
2010-12-10 13:06:00;2010-12-31;20;4892.689999999986;472
2010-08-12 12:59:00;2010-12-31;140;449.9699999999999;8
2010-03-24 09:31:00;2010-12-31;281;1322.8700000000006;102
2010-10-18 13:44:00;2010-12-31;73;2146.380000000001;135
2010-11-05 16:00:00;2010-12-31;55;1287.7400000000002;75
2010-12-06 12:44:00;2010-12-31;24;1158.1200000000006;131
2010-11-19 13:09:00;2010-12-31;41;1586.540000000001;104
2010-10-26 14:42:00;2010-12-31;65;3946.14;164
2010-11-16 17:12:00;2010-12-31;44;307.12000000000006;21
2010-07-27 12:44:00;2010-12-31;156;366.13;26
2010-11-24 15:35:00;2010-12-31;36;6001.589999999999;133
2010-04-08 16:21:00;2010-12-31;266;17.65;2
2010-05-19 13:52:00;2010-12-31;225;372.20000000000005;10
2010-12-23 14:06:00;2010-12-31;7;784.3200000000002;20
2010-10-21 14:29:00;2010-12-31;70;466.9800000000001;28
2010-11-14 12:58:00;2010-12-31;46;333.8200000000001;16
2010-06-15 15:00:00;2010-12-31;198;556.1200000000001;49
2010-05-26 15:58:00;2010-12-31;218;127.20000000000002;5
2010-11-04 15:10:00;2010-12-31;56;69.6;1
2010-12-07 14:30:00;2010-12-31;23;2148.940000000004;219
2010-12-05 16:24:00;2010-12-31;25;7463.389999999981;940
2010-05-06 13:13:00;2010-12-31;238;512.3;26
2010-10-05 10:35:00;2010-12-31;86;229.75;13
2010-12-14 12:22:00;2010-12-31;16;8424.929999999998;414
2010-03-31 11:40:00;2010-12-31;274;572.3100000000001;34
2010-04-11 13:37:00;2010-12-31;263;86.10000000000001;4
2010-11-23 15:05:00;2010-12-31;37;359.69;19
2010-11-10 13:49:00;2010-12-31;50;3078.4;62
2010-03-25 19:06:00;2010-12-31;280;130.98999999999998;27
2010-06-13 15:47:00;2010-12-31;200;423.56;13
2010-02-19 17:02:00;2010-12-31;314;164.69000000000003;59
2010-06-22 09:52:00;2010-12-31;191;1646.6400000000003;99
2010-10-14 11:54:00;2010-12-31;77;412.08;7
2010-10-21 13:07:00;2010-12-31;70;172.38;52
2010-09-22 14:01:00;2010-12-31;99;1271.0600000000002;78
2010-04-09 09:14:00;2010-12-31;265;373.0100000000001;19
2010-12-13 09:29:00;2010-12-31;17;1957.5400000000004;112
2010-12-16 14:25:00;2010-12-31;14;7189.330000000003;98
2010-07-25 14:30:00;2010-12-31;158;1240.6100000000001;88
2010-11-10 16:24:00;2010-12-31;50;1260.1000000000004;61
2010-11-18 10:08:00;2010-12-31;42;1438.8900000000003;93
2010-09-22 16:26:00;2010-12-31;99;2803.2;1
2010-11-04 16:50:00;2010-12-31;56;5872.549999999998;399
2010-09-14 15:44:00;2010-12-31;107;285.6;5
2010-09-16 19:43:00;2010-12-31;105;703.4799999999997;89
2010-12-13 10:31:00;2010-12-31;17;2936.75;58
2010-12-13 16:17:00;2010-12-31;17;1406.76;137
2010-11-21 14:34:00;2010-12-31;39;2330.9400000000005;114
2010-10-18 10:00:00;2010-12-31;73;3264.229999999994;229
2010-11-02 18:26:00;2010-12-31;58;81.6;1
2010-02-22 12:49:00;2010-12-31;311;132.5;1
2010-03-31 14:18:00;2010-12-31;274;76.23;11
2010-05-13 10:35:00;2010-12-31;231;516.8000000000001;32
2010-12-15 13:24:00;2010-12-31;15;498.1600000000001;35
2010-05-11 13:54:00;2010-12-31;233;88.5;1
2010-10-12 11:07:00;2010-12-31;79;805.9200000000002;8
2010-12-13 09:49:00;2010-12-31;17;9577.650000000001;74
2010-11-11 13:46:00;2010-12-31;49;204.25;12
2010-12-09 19:28:00;2010-12-31;21;3647.2600000000007;741
2010-10-15 11:49:00;2010-12-31;76;571.3400000000001;33
2010-02-05 11:41:00;2010-12-31;328;118.10000000000001;13
2010-11-17 10:07:00;2010-12-31;43;642.9999999999999;24
2010-12-14 14:37:00;2010-12-31;16;397.04999999999995;21
2010-09-28 17:21:00;2010-12-31;93;1265.1300000000003;72
2010-12-09 12:49:00;2010-12-31;21;1298.94;185
2010-10-24 11:17:00;2010-12-31;67;115.58000000000004;42
2010-09-14 13:53:00;2010-12-31;107;429.0;22
2010-09-16 13:18:00;2010-12-31;105;677.9699999999998;162
2010-10-03 14:03:00;2010-12-31;88;558.72;29
2010-11-11 12:54:00;2010-12-31;49;1400.13;238
2010-11-03 14:05:00;2010-12-31;57;897.52;12
2010-09-05 11:33:00;2010-12-31;116;256.04;20
2010-11-02 13:20:00;2010-12-31;58;252.68000000000004;25
2010-11-10 16:00:00;2010-12-31;50;399.3;19
2010-10-05 13:33:00;2010-12-31;86;1920.7099999999998;39
2010-11-28 15:42:00;2010-12-31;32;51.410000000000004;4
2010-12-01 11:58:00;2010-12-31;29;730.6499999999999;25
2010-09-29 14:58:00;2010-12-31;92;149.75;7
2010-11-25 10:54:00;2010-12-31;35;336.6;8
2010-11-07 10:56:00;2010-12-31;53;1141.0600000000027;237
2010-11-15 12:20:00;2010-12-31;45;373.15999999999985;39
2010-11-11 15:49:00;2010-12-31;49;1250.6200000000024;243
2010-09-23 12:42:00;2010-12-31;98;722.56;38
2010-10-22 12:13:00;2010-12-31;69;2005.23;109
2010-12-14 11:42:00;2010-12-31;16;5236.129999999998;216
2010-12-13 14:52:00;2010-12-31;17;3681.020000000001;184
2010-12-08 14:53:00;2010-12-31;22;1180.0;2
2010-10-26 13:48:00;2010-12-31;65;360.85;19
2010-11-21 12:09:00;2010-12-31;39;241.65999999999994;50
2010-11-07 14:17:00;2010-12-31;53;1348.33;219
2010-11-24 15:34:00;2010-12-31;36;264.9;15
2010-11-05 11:42:00;2010-12-31;55;893.12;62
2010-11-25 14:51:00;2010-12-31;35;1507.7700000000016;125
2010-09-26 16:03:00;2010-12-31;95;350.84999999999997;22
2010-10-29 14:11:00;2010-12-31;62;181.05;14
2010-05-21 13:56:00;2010-12-31;223;279.7;13
2010-04-18 13:38:00;2010-12-31;256;655.47;44
2010-04-18 15:35:00;2010-12-31;256;734.9100000000001;49
2010-04-15 15:26:00;2010-12-31;259;781.5900000000001;53
2010-09-22 16:32:00;2010-12-31;99;927.61;10
2010-09-27 16:29:00;2010-12-31;94;208.63;1
2010-10-21 19:01:00;2010-12-31;70;2959.729999999996;286
2010-10-20 13:15:00;2010-12-31;71;415.5699999999999;28
2010-11-12 13:28:00;2010-12-31;48;1192.9399999999998;72
2010-03-03 12:54:00;2010-12-31;302;815.7899999999998;48
2010-12-15 11:21:00;2010-12-31;15;1101.9700000000005;67
2010-10-12 12:41:00;2010-12-31;79;705.1099999999999;48
2010-11-19 13:49:00;2010-12-31;41;2278.770000000001;64
2010-10-12 10:53:00;2010-12-31;79;1076.2000000000003;57
2010-11-16 17:10:00;2010-12-31;44;913.6199999999999;35
2010-07-01 12:32:00;2010-12-31;182;95.45;2
2010-11-04 14:55:00;2010-12-31;56;61.72;4
2010-12-23 14:35:00;2010-12-31;7;1217.9900000000002;78
2010-12-02 12:10:00;2010-12-31;28;1890.0500000000009;130
2010-10-05 14:55:00;2010-12-31;86;53.65;4
2010-08-09 12:56:00;2010-12-31;143;258.34;14
2010-04-22 09:22:00;2010-12-31;252;284.86000000000007;17
2010-11-12 12:10:00;2010-12-31;48;249.57999999999996;23
2010-11-24 09:14:00;2010-12-31;36;409.16999999999996;23
2010-09-14 14:36:00;2010-12-31;107;124.75;5
2010-08-17 11:45:00;2010-12-31;135;1506.1099999999997;86
2010-01-19 15:34:00;2010-12-31;345;310.26;22
2010-11-12 10:14:00;2010-12-31;48;7213.839999999999;88
2010-12-16 09:23:00;2010-12-31;14;4033.641;210
2010-12-20 13:31:00;2010-12-31;10;11527.260000000004;507
2010-10-01 14:59:00;2010-12-31;90;679.4;44
2010-12-14 09:50:00;2010-12-31;16;4041.6199999999985;62
2010-10-03 16:00:00;2010-12-31;88;281.76;13
2010-12-09 15:33:00;2010-12-31;21;6082.54999999999;219
2010-12-08 10:11:00;2010-12-31;22;4293.52;96
2010-09-10 14:12:00;2010-12-31;111;1665.2500000000002;65
2010-11-03 08:04:00;2010-12-31;57;262.40000000000003;12
2010-10-24 13:24:00;2010-12-31;67;1015.7399999999999;55
2010-06-21 13:52:00;2010-12-31;192;2726.9299999999994;212
2010-06-11 13:27:00;2010-12-31;202;1575.26;87
2010-06-16 10:23:00;2010-12-31;197;1958.6000000000006;109
2010-10-18 10:42:00;2010-12-31;73;11364.079999999996;81
2010-09-03 11:41:00;2010-12-31;118;299.40000000000003;6
2010-08-02 14:02:00;2010-12-31;150;3228.4099999999985;309
2010-11-01 15:05:00;2010-12-31;59;603.75;33
2010-10-04 12:37:00;2010-12-31;87;1553.6500000000005;66
2010-08-24 14:56:00;2010-12-31;128;1450.5000000000002;34
2010-11-26 16:38:00;2010-12-31;34;2303.3300000000004;132
2010-10-26 11:07:00;2010-12-31;65;731.3600000000001;42
2010-10-04 10:00:00;2010-12-31;87;510.2;20
2010-10-21 09:43:00;2010-12-31;70;498.1;23
2010-12-09 11:30:00;2010-12-31;21;616.56;28
2010-12-03 10:26:00;2010-12-31;27;1509.7400000000007;78
2010-07-22 17:33:00;2010-12-31;161;2297.6600000000008;92
2010-10-20 10:09:00;2010-12-31;71;3526.5199999999986;165
2010-10-21 10:04:00;2010-12-31;70;422.80000000000007;17
2010-09-21 08:12:00;2010-12-31;100;1013.5799999999999;34
2010-11-08 12:20:00;2010-12-31;52;1552.8800000000003;78
2010-10-03 10:18:00;2010-12-31;88;62.4;3
2010-11-25 13:30:00;2010-12-31;35;4567.659999999999;183
2010-10-07 09:28:00;2010-12-31;84;909.5500000000002;55
2010-06-14 11:45:00;2010-12-31;199;305.28000000000003;1
2010-11-14 13:13:00;2010-12-31;46;2528.9000000000005;112
2010-10-21 12:52:00;2010-12-31;70;835.46;31
2010-10-18 14:07:00;2010-12-31;73;189.43999999999997;73
2010-04-15 10:18:00;2010-12-31;259;508.55000000000007;34
2010-01-31 13:34:00;2010-12-31;333;91.14;8
2010-05-05 09:34:00;2010-12-31;239;741.7500000000001;56
2010-11-25 18:08:00;2010-12-31;35;3797.1499999999974;234
2010-11-04 14:00:00;2010-12-31;56;872.5100000000001;60
2010-09-28 13:10:00;2010-12-31;93;1647.7399999999996;51
2010-09-17 09:34:00;2010-12-31;104;213.00000000000003;13
2010-09-01 13:59:00;2010-12-31;120;275.4;15
2010-05-06 09:00:00;2010-12-31;238;310.83000000000004;23
2010-12-02 17:12:00;2010-12-31;28;1222.1800000000003;74
2010-11-17 11:38:00;2010-12-31;43;75.9;3
2010-08-15 13:28:00;2010-12-31;137;494.90000000000003;13
2010-10-08 14:44:00;2010-12-31;83;568.9200000000001;9
2010-05-10 12:41:00;2010-12-31;234;2244.7000000000003;85
2010-12-16 15:34:00;2010-12-31;14;24150.602000000003;359
2010-11-11 16:45:00;2010-12-31;49;1117.78;21
2010-03-29 16:28:00;2010-12-31;276;487.34999999999997;34
2010-03-10 12:17:00;2010-12-31;295;429.44000000000005;43
2010-09-02 16:55:00;2010-12-31;119;1103.64;31
2010-08-24 11:38:00;2010-12-31;128;317.25;31
2010-06-10 10:05:00;2010-12-31;203;1028.6599999999999;49
2010-12-15 13:50:00;2010-12-31;15;6874.029999999998;288
2010-10-29 17:17:00;2010-12-31;62;2252.0399999999995;168
2010-10-07 09:02:00;2010-12-31;84;217.02999999999997;12
2010-09-16 10:49:00;2010-12-31;105;572.7699999999999;40
2010-07-19 12:56:00;2010-12-31;164;1779.42;100
2010-12-15 12:43:00;2010-12-31;15;3920.7699999999986;161
2010-08-19 11:45:00;2010-12-31;133;327.93;17
2010-07-13 13:33:00;2010-12-31;170;281.51000000000005;70
2010-10-29 14:09:00;2010-12-31;62;2047.14;83
2010-05-17 13:18:00;2010-12-31;227;439.1000000000001;111
2010-07-26 16:55:00;2010-12-31;157;658.3200000000002;24
2010-11-19 15:09:00;2010-12-31;41;1132.6200000000003;25
2010-11-28 13:51:00;2010-12-31;32;665.3400000000003;51
2010-06-10 18:46:00;2010-12-31;203;46.5;1
2010-11-16 15:24:00;2010-12-31;44;702.9000000000001;113
2010-10-12 13:11:00;2010-12-31;79;1295.2500000000007;59
2010-10-04 10:38:00;2010-12-31;87;424.2599999999999;25
2010-02-10 14:03:00;2010-12-31;323;221.87000000000003;22
2010-09-17 12:31:00;2010-12-31;104;1280.1600000000005;204
2010-11-30 13:02:00;2010-12-31;30;631.68;58
2010-03-23 15:34:00;2010-12-31;282;241.89999999999998;7
2010-10-05 18:51:00;2010-12-31;86;3881.889999999999;192
2010-12-10 14:29:00;2010-12-31;20;5370.949999999993;318
2010-11-30 13:20:00;2010-12-31;30;2076.32;76
2010-11-23 14:50:00;2010-12-31;37;4214.769999999997;599
2010-08-24 09:53:00;2010-12-31;128;139.8;1
2010-11-02 13:23:00;2010-12-31;58;424.71000000000004;23
2010-03-08 14:40:00;2010-12-31;297;219.86999999999998;23
2010-12-08 13:11:00;2010-12-31;22;2108.88;104
2010-01-20 08:48:00;2010-12-31;344;35.72;3
2010-12-15 12:05:00;2010-12-31;15;3498.5599999999995;133
2010-03-25 10:24:00;2010-12-31;280;1160.4099999999996;73
2010-10-28 17:53:00;2010-12-31;63;2715.0000000000005;35
2010-10-25 10:00:00;2010-12-31;66;830.53;49
2010-11-10 12:24:00;2010-12-31;50;2422.96;110
2010-09-19 15:13:00;2010-12-31;102;931.1199999999999;34
2010-10-27 12:50:00;2010-12-31;64;705.4499999999999;38
2010-12-16 11:15:00;2010-12-31;14;7693.389999999996;432
2010-02-24 15:03:00;2010-12-31;309;82.4;6
2010-09-02 09:41:00;2010-12-31;119;592.24;28
2010-05-14 10:47:00;2010-12-31;230;1846.380000000001;40
2010-09-22 09:21:00;2010-12-31;99;434.2;66
2010-10-29 08:24:00;2010-12-31;62;823.0000000000003;48
2010-09-10 09:08:00;2010-12-31;111;1379.59;79
2010-08-27 13:23:00;2010-12-31;125;2215.7800000000007;125
2010-09-13 13:29:00;2010-12-31;108;550.42;38
2010-10-19 11:53:00;2010-12-31;72;627.82;41
2010-11-30 10:32:00;2010-12-31;30;1715.080000000001;99
2010-03-22 10:31:00;2010-12-31;283;151.45;9
2010-11-21 13:48:00;2010-12-31;39;476.92;31
2010-11-28 11:04:00;2010-12-31;32;2360.279999999999;125
2010-12-21 14:54:00;2010-12-31;9;360.66999999999996;20
2010-12-07 13:01:00;2010-12-31;23;8001.490000000003;347
2010-02-23 14:48:00;2010-12-31;310;154.25;8
2010-12-15 10:48:00;2010-12-31;15;2745.8600000000006;160
2010-12-15 11:32:00;2010-12-31;15;3374.9099999999976;101
2010-12-15 10:17:00;2010-12-31;15;501.01000000000005;26
2010-12-06 11:37:00;2010-12-31;24;1125.7800000000004;57
2010-11-03 13:16:00;2010-12-31;57;299.53;20
2010-08-10 13:01:00;2010-12-31;142;1544.79;62
2010-10-20 10:15:00;2010-12-31;71;488.5;15
2010-08-17 13:17:00;2010-12-31;135;1688.5399999999993;181
2010-12-05 12:15:00;2010-12-31;25;1481.8;89
2010-03-07 11:58:00;2010-12-31;298;176.07999999999998;16
2010-07-20 12:10:00;2010-12-31;163;135.0;5
2010-11-29 12:26:00;2010-12-31;31;2500.0299999999997;159
2010-02-01 12:10:00;2010-12-31;332;282.76;5
2010-11-17 14:55:00;2010-12-31;43;462.18;24
2010-09-24 16:25:00;2010-12-31;97;619.4900000000002;30
2010-10-07 12:10:00;2010-12-31;84;663.7;17
2010-09-16 15:07:00;2010-12-31;105;374.6999999999999;17
2010-10-18 08:52:00;2010-12-31;73;295.84999999999997;17
2010-09-23 11:45:00;2010-12-31;98;220.45999999999998;11
2010-12-03 10:36:00;2010-12-31;27;2999.0500000000006;103
2010-12-08 14:22:00;2010-12-31;22;1703.5900000000008;89
2010-10-17 12:52:00;2010-12-31;74;2396.230000000001;234
2010-03-15 14:10:00;2010-12-31;290;402.98;18
2010-12-08 15:03:00;2010-12-31;22;1248.4700000000003;68
2010-12-16 15:24:00;2010-12-31;14;2134.0200000000004;107
2010-11-02 11:49:00;2010-12-31;58;89.5;1
2010-10-10 12:45:00;2010-12-31;81;717.85;42
2010-11-08 14:19:00;2010-12-31;52;1831.880000000001;119
2010-10-15 09:15:00;2010-12-31;76;938.0200000000004;49
2010-08-29 14:20:00;2010-12-31;123;632.3900000000001;32
2010-10-08 16:37:00;2010-12-31;83;785.25;10
2010-11-28 11:24:00;2010-12-31;32;3585.259999999996;312
2010-03-15 13:34:00;2010-12-31;290;1439.6099999999997;47
2010-10-24 11:25:00;2010-12-31;67;537.5899999999998;171
2010-11-14 11:27:00;2010-12-31;46;374.6399999999999;57
2010-11-22 17:33:00;2010-12-31;38;465.1499999999999;55
2010-10-27 14:14:00;2010-12-31;64;175.52999999999994;47
2010-08-25 13:44:00;2010-12-31;127;226.57999999999998;63
2010-11-17 12:17:00;2010-12-31;43;87.6;8
2010-11-21 15:24:00;2010-12-31;39;349.51;44
2010-02-11 15:01:00;2010-12-31;322;152.39999999999998;1
2010-10-07 12:30:00;2010-12-31;84;3238.849999999999;99
2010-02-03 12:21:00;2010-12-31;330;517.7999999999998;94
2010-11-24 15:05:00;2010-12-31;36;1638.2800000000022;200
2010-11-26 11:50:00;2010-12-31;34;4849.909999999998;271
2010-10-06 16:44:00;2010-12-31;85;200.82000000000002;9
2010-10-20 14:06:00;2010-12-31;71;2034.7000000000005;122
2010-07-15 09:52:00;2010-12-31;168;990.0;2
2010-11-07 14:28:00;2010-12-31;53;1678.8600000000013;219
2010-11-03 10:43:00;2010-12-31;57;3038.849999999999;114
2010-12-20 16:50:00;2010-12-31;10;15954.210000000023;1191
2010-10-24 15:51:00;2010-12-31;67;174.57999999999998;22
2010-10-01 12:27:00;2010-12-31;90;833.4100000000003;198
2010-10-07 12:51:00;2010-12-31;84;1083.6900000000003;203
2010-12-07 12:29:00;2010-12-31;23;638.35;153
2010-11-22 13:09:00;2010-12-31;38;2342.9800000000005;323
2010-11-25 15:01:00;2010-12-31;35;622.0700000000003;63
2010-10-24 13:28:00;2010-12-31;67;421.2500000000001;103
2010-12-01 17:24:00;2010-12-31;29;4854.749999999997;158
2010-11-22 08:11:00;2010-12-31;38;1402.2800000000002;64
2010-10-26 13:44:00;2010-12-31;65;147.66;9
2010-12-05 16:10:00;2010-12-31;25;1236.6999999999994;76
2010-10-29 15:01:00;2010-12-31;62;107.75;5
2010-10-21 16:30:00;2010-12-31;70;162.53;23
2010-11-15 11:34:00;2010-12-31;45;241.68;11
2010-01-29 13:53:00;2010-12-31;335;664.001;43
2010-07-29 13:36:00;2010-12-31;154;250.05000000000004;59
2010-06-27 12:33:00;2010-12-31;186;671.79;38
2010-06-16 13:47:00;2010-12-31;197;131.52999999999997;21
2010-09-16 13:52:00;2010-12-31;105;961.1;22
2010-09-16 13:29:00;2010-12-31;105;471.94;16
2010-11-29 11:40:00;2010-12-31;31;4000.3899999999967;301
2010-09-30 08:59:00;2010-12-31;91;923.6100000000001;41
2010-11-17 13:11:00;2010-12-31;43;3486.6100000000006;282
2010-08-11 10:23:00;2010-12-31;141;136.35000000000002;7
2010-07-11 12:36:00;2010-12-31;172;818.2200000000008;152
2010-11-04 14:54:00;2010-12-31;56;396.71;17
2010-08-01 13:21:00;2010-12-31;151;609.42;59
2010-12-08 10:13:00;2010-12-31;22;4391.21;142
2010-03-15 17:16:00;2010-12-31;290;298.9000000000001;22
2010-11-12 15:20:00;2010-12-31;48;491.82;96
2010-11-23 12:14:00;2010-12-31;37;596.2800000000001;35
2010-02-19 12:02:00;2010-12-31;314;717.6199999999999;21
2010-11-17 17:16:00;2010-12-31;43;522.67;53
2010-11-02 11:48:00;2010-12-31;58;400.3;24
2010-06-17 12:28:00;2010-12-31;196;236.20000000000007;36
2010-04-25 13:26:00;2010-12-31;249;167.35000000000002;7
2010-11-17 15:31:00;2010-12-31;43;1044.0000000000011;190
2010-12-15 10:31:00;2010-12-31;15;2112.9500000000007;150
2010-03-17 12:14:00;2010-12-31;288;818.29;50
2010-09-13 12:01:00;2010-12-31;108;1039.8500000000004;59
