TIENDA_ID;DIA_ID;VISITAS;VENTAS;KEY_CONVERSION
Tienda 6;2019-04-08;363;185;Tienda 6_20190408
Tienda 6;2019-04-09;132;85;Tienda 6_20190409
Tienda 6;2019-04-10;114;57;Tienda 6_20190410
Tienda 6;2019-04-11;119;87;Tienda 6_20190411
Tienda 6;2019-04-12;148;90;Tienda 6_20190412
Tienda 6;2019-04-13;169;111;Tienda 6_20190413
Tienda 6;2019-04-14;197;127;Tienda 6_20190414
Tienda 6;2019-04-15;334;160;Tienda 6_20190415
Tienda 6;2019-04-16;86;80;Tienda 6_20190416
Tienda 6;2019-04-17;293;181;Tienda 6_20190417
Tienda 6;2019-04-18;114;79;Tienda 6_20190418
Tienda 6;2019-04-19;229;212;Tienda 6_20190419
Tienda 6;2019-04-20;129;93;Tienda 6_20190420
Tienda 6;2019-04-21;308;140;Tienda 6_20190421
Tienda 6;2019-04-22;219;130;Tienda 6_20190422
Tienda 6;2019-04-23;115;48;Tienda 6_20190423
Tienda 6;2019-04-24;87;51;Tienda 6_20190424
Tienda 6;2019-04-25;241;129;Tienda 6_20190425
Tienda 6;2019-04-26;195;124;Tienda 6_20190426
Tienda 6;2019-04-27;5;5;Tienda 6_20190427
Tienda 6;2019-04-28;91;65;Tienda 6_20190428
Tienda 6;2019-04-29;98;46;Tienda 6_20190429
Tienda 6;2019-04-30;123;103;Tienda 6_20190430
Tienda 6;2019-05-01;100;80;Tienda 6_20190501
Tienda 6;2019-05-02;258;155;Tienda 6_20190502
Tienda 6;2019-05-03;22;15;Tienda 6_20190503
Tienda 6;2019-05-04;117;55;Tienda 6_20190504
Tienda 6;2019-05-05;100;66;Tienda 6_20190505
Tienda 6;2019-05-06;215;91;Tienda 6_20190506
Tienda 6;2019-05-07;253;96;Tienda 6_20190507
Tienda 6;2019-05-08;116;71;Tienda 6_20190508
Tienda 6;2019-05-09;70;62;Tienda 6_20190509
Tienda 6;2019-05-10;146;73;Tienda 6_20190510
Tienda 6;2019-05-11;75;64;Tienda 6_20190511
Tienda 6;2019-05-12;57;37;Tienda 6_20190512
Tienda 6;2019-05-13;115;106;Tienda 6_20190513
Tienda 6;2019-05-14;91;65;Tienda 6_20190514
Tienda 6;2019-05-15;133;65;Tienda 6_20190515
Tienda 6;2019-05-16;129;93;Tienda 6_20190516
Tienda 6;2019-05-17;86;37;Tienda 6_20190517
Tienda 6;2019-05-18;137;71;Tienda 6_20190518
Tienda 6;2019-05-19;63;51;Tienda 6_20190519
Tienda 6;2019-05-20;241;115;Tienda 6_20190520
Tienda 6;2019-05-21;50;25;Tienda 6_20190521
Tienda 6;2019-05-22;245;119;Tienda 6_20190522
Tienda 6;2019-05-23;260;89;Tienda 6_20190523
Tienda 6;2019-05-24;69;58;Tienda 6_20190524
Tienda 6;2019-05-25;128;89;Tienda 6_20190525
Tienda 6;2019-05-26;259;166;Tienda 6_20190526
Tienda 6;2019-05-27;367;138;Tienda 6_20190527
Tienda 6;2019-05-28;115;114;Tienda 6_20190528
Tienda 6;2019-05-29;53;50;Tienda 6_20190529
Tienda 6;2019-05-30;60;35;Tienda 6_20190530
Tienda 6;2019-05-31;97;81;Tienda 6_20190531
Tienda 6;2019-06-01;125;88;Tienda 6_20190601
Tienda 6;2019-06-02;155;99;Tienda 6_20190602
Tienda 6;2019-06-03;31;22;Tienda 6_20190603
Tienda 6;2019-06-04;85;31;Tienda 6_20190604
Tienda 6;2019-06-05;186;103;Tienda 6_20190605
Tienda 6;2019-06-06;261;132;Tienda 6_20190606
Tienda 6;2019-06-07;86;51;Tienda 6_20190607
Tienda 6;2019-06-08;173;83;Tienda 6_20190608
Tienda 6;2019-06-09;302;128;Tienda 6_20190609
Tienda 6;2019-06-10;151;85;Tienda 6_20190610
Tienda 6;2019-06-11;38;37;Tienda 6_20190611
Tienda 6;2019-06-12;89;78;Tienda 6_20190612
Tienda 6;2019-06-13;94;72;Tienda 6_20190613
Tienda 6;2019-06-14;196;92;Tienda 6_20190614
Tienda 6;2019-06-15;201;147;Tienda 6_20190615
Tienda 6;2019-06-16;74;29;Tienda 6_20190616
Tienda 6;2019-06-17;172;134;Tienda 6_20190617
Tienda 6;2019-06-18;114;61;Tienda 6_20190618
Tienda 6;2019-06-19;31;29;Tienda 6_20190619
Tienda 6;2019-06-20;109;84;Tienda 6_20190620
Tienda 6;2019-06-21;70;48;Tienda 6_20190621
Tienda 6;2019-06-22;80;74;Tienda 6_20190622
Tienda 6;2019-06-23;108;105;Tienda 6_20190623
Tienda 6;2019-06-24;34;18;Tienda 6_20190624
Tienda 6;2019-06-25;92;57;Tienda 6_20190625
Tienda 6;2019-06-26;239;147;Tienda 6_20190626
Tienda 6;2019-06-27;40;26;Tienda 6_20190627
Tienda 6;2019-06-28;124;46;Tienda 6_20190628
Tienda 6;2019-06-29;90;48;Tienda 6_20190629
Tienda 6;2019-06-30;286;159;Tienda 6_20190630
Tienda 6;2019-07-01;74;33;Tienda 6_20190701
Tienda 6;2019-07-02;200;152;Tienda 6_20190702
Tienda 6;2019-07-03;241;148;Tienda 6_20190703
Tienda 6;2019-07-04;100;67;Tienda 6_20190704
Tienda 6;2019-07-05;51;51;Tienda 6_20190705
Tienda 6;2019-07-06;248;129;Tienda 6_20190706
Tienda 6;2019-07-07;281;122;Tienda 6_20190707
Tienda 6;2019-07-08;197;159;Tienda 6_20190708
Tienda 6;2019-07-09;54;22;Tienda 6_20190709
Tienda 6;2019-07-10;120;74;Tienda 6_20190710
Tienda 6;2019-07-11;77;50;Tienda 6_20190711
Tienda 6;2019-07-12;149;100;Tienda 6_20190712
Tienda 6;2019-07-13;131;86;Tienda 6_20190713
Tienda 6;2019-07-14;74;69;Tienda 6_20190714
Tienda 6;2019-07-15;102;64;Tienda 6_20190715
Tienda 6;2019-07-16;112;71;Tienda 6_20190716
Tienda 6;2019-07-17;156;132;Tienda 6_20190717
Tienda 6;2019-07-18;174;112;Tienda 6_20190718
Tienda 6;2019-07-19;62;36;Tienda 6_20190719
Tienda 6;2019-07-20;344;131;Tienda 6_20190720
Tienda 6;2019-07-21;45;26;Tienda 6_20190721
Tienda 6;2019-07-22;185;90;Tienda 6_20190722
Tienda 6;2019-07-23;24;19;Tienda 6_20190723
Tienda 6;2019-07-24;261;146;Tienda 6_20190724
Tienda 6;2019-07-25;288;142;Tienda 6_20190725
Tienda 6;2019-07-26;290;110;Tienda 6_20190726
Tienda 6;2019-07-27;123;55;Tienda 6_20190727
Tienda 6;2019-07-28;316;124;Tienda 6_20190728
Tienda 6;2019-07-29;159;95;Tienda 6_20190729
Tienda 6;2019-07-30;299;148;Tienda 6_20190730
Tienda 6;2019-07-31;272;93;Tienda 6_20190731
Tienda 6;2019-08-01;193;150;Tienda 6_20190801
Tienda 6;2019-08-02;90;72;Tienda 6_20190802
Tienda 6;2019-08-03;121;85;Tienda 6_20190803
Tienda 6;2019-08-04;287;172;Tienda 6_20190804
Tienda 6;2019-08-05;128;105;Tienda 6_20190805
Tienda 6;2019-08-06;123;54;Tienda 6_20190806
Tienda 6;2019-08-07;69;55;Tienda 6_20190807
Tienda 6;2019-08-08;337;125;Tienda 6_20190808
Tienda 6;2019-08-09;142;85;Tienda 6_20190809
Tienda 6;2019-08-10;139;68;Tienda 6_20190810
Tienda 6;2019-08-11;291;142;Tienda 6_20190811
Tienda 6;2019-08-12;92;88;Tienda 6_20190812
Tienda 6;2019-08-13;19;13;Tienda 6_20190813
Tienda 6;2019-08-14;77;68;Tienda 6_20190814
Tienda 6;2019-08-15;82;47;Tienda 6_20190815
Tienda 6;2019-08-16;228;121;Tienda 6_20190816
Tienda 6;2019-08-17;156;131;Tienda 6_20190817
Tienda 6;2019-08-18;306;201;Tienda 6_20190818
Tienda 6;2019-08-19;126;54;Tienda 6_20190819
Tienda 6;2019-08-20;50;43;Tienda 6_20190820
Tienda 6;2019-08-21;109;68;Tienda 6_20190821
Tienda 6;2019-08-22;186;134;Tienda 6_20190822
Tienda 6;2019-08-23;294;121;Tienda 6_20190823
Tienda 6;2019-08-24;40;28;Tienda 6_20190824
Tienda 6;2019-08-25;68;44;Tienda 6_20190825
Tienda 6;2019-08-26;197;85;Tienda 6_20190826
Tienda 6;2019-08-27;205;117;Tienda 6_20190827
Tienda 6;2019-08-28;45;28;Tienda 6_20190828
Tienda 6;2019-08-29;305;187;Tienda 6_20190829
Tienda 6;2019-08-30;70;47;Tienda 6_20190830
Tienda 6;2019-08-31;91;71;Tienda 6_20190831
Tienda 6;2019-09-01;177;93;Tienda 6_20190901
Tienda 6;2019-09-02;127;103;Tienda 6_20190902
Tienda 6;2019-09-03;203;130;Tienda 6_20190903
Tienda 6;2019-09-04;220;175;Tienda 6_20190904
Tienda 6;2019-09-05;255;124;Tienda 6_20190905
Tienda 6;2019-09-06;91;59;Tienda 6_20190906
Tienda 6;2019-09-07;139;82;Tienda 6_20190907
Tienda 6;2019-09-08;219;170;Tienda 6_20190908
Tienda 6;2019-09-09;134;63;Tienda 6_20190909
Tienda 6;2019-09-10;5;4;Tienda 6_20190910
Tienda 6;2019-09-11;68;66;Tienda 6_20190911
Tienda 6;2019-09-12;344;182;Tienda 6_20190912
Tienda 6;2019-09-13;107;55;Tienda 6_20190913
Tienda 6;2019-09-14;62;54;Tienda 6_20190914
Tienda 6;2019-09-15;399;196;Tienda 6_20190915
Tienda 6;2019-09-16;43;42;Tienda 6_20190916
Tienda 6;2019-09-17;85;45;Tienda 6_20190917
Tienda 6;2019-09-18;59;51;Tienda 6_20190918
Tienda 6;2019-09-19;35;21;Tienda 6_20190919
Tienda 6;2019-09-20;255;181;Tienda 6_20190920
Tienda 6;2019-09-21;73;68;Tienda 6_20190921
Tienda 6;2019-09-22;64;53;Tienda 6_20190922
Tienda 6;2019-09-23;254;144;Tienda 6_20190923
Tienda 6;2019-09-24;87;75;Tienda 6_20190924
Tienda 6;2019-09-25;69;48;Tienda 6_20190925
Tienda 6;2019-09-26;47;17;Tienda 6_20190926
Tienda 6;2019-09-27;296;121;Tienda 6_20190927
Tienda 6;2019-09-28;39;18;Tienda 6_20190928
Tienda 6;2019-09-29;127;99;Tienda 6_20190929
Tienda 6;2019-09-30;126;106;Tienda 6_20190930
Tienda 6;2019-10-01;141;71;Tienda 6_20191001
Tienda 6;2019-10-02;103;48;Tienda 6_20191002
Tienda 6;2019-10-03;123;94;Tienda 6_20191003
Tienda 6;2019-10-04;73;54;Tienda 6_20191004
Tienda 6;2019-10-05;240;91;Tienda 6_20191005
Tienda 6;2019-10-06;297;150;Tienda 6_20191006
Tienda 6;2019-10-07;80;62;Tienda 6_20191007
Tienda 6;2019-10-08;329;148;Tienda 6_20191008
Tienda 6;2019-10-09;112;81;Tienda 6_20191009
Tienda 6;2019-10-10;126;84;Tienda 6_20191010
Tienda 6;2019-10-11;170;66;Tienda 6_20191011
Tienda 6;2019-10-12;69;65;Tienda 6_20191012
Tienda 6;2019-10-13;172;119;Tienda 6_20191013
Tienda 6;2019-10-14;229;115;Tienda 6_20191014
Tienda 6;2019-10-15;89;89;Tienda 6_20191015
Tienda 6;2019-10-16;277;161;Tienda 6_20191016
Tienda 6;2019-10-17;288;137;Tienda 6_20191017
Tienda 6;2019-10-18;14;7;Tienda 6_20191018
Tienda 6;2019-10-19;149;130;Tienda 6_20191019
Tienda 6;2019-10-20;128;76;Tienda 6_20191020
Tienda 6;2019-10-21;240;102;Tienda 6_20191021
Tienda 6;2019-10-22;33;24;Tienda 6_20191022
Tienda 6;2019-10-23;108;68;Tienda 6_20191023
Tienda 6;2019-10-24;241;149;Tienda 6_20191024
Tienda 6;2019-10-25;111;91;Tienda 6_20191025
Tienda 6;2019-10-26;487;189;Tienda 6_20191026
Tienda 6;2019-10-27;268;153;Tienda 6_20191027
Tienda 6;2019-10-28;180;171;Tienda 6_20191028
Tienda 6;2019-10-29;34;29;Tienda 6_20191029
Tienda 6;2019-10-30;175;74;Tienda 6_20191030
Tienda 6;2019-10-31;43;38;Tienda 6_20191031
Tienda 6;2019-11-01;88;50;Tienda 6_20191101
Tienda 6;2019-11-02;430;185;Tienda 6_20191102
Tienda 6;2019-11-03;37;25;Tienda 6_20191103
Tienda 6;2019-11-04;96;85;Tienda 6_20191104
Tienda 6;2019-11-05;223;127;Tienda 6_20191105
Tienda 6;2019-11-06;82;54;Tienda 6_20191106
Tienda 6;2019-11-07;89;32;Tienda 6_20191107
Tienda 6;2019-11-08;196;135;Tienda 6_20191108
Tienda 6;2019-11-09;80;57;Tienda 6_20191109
Tienda 6;2019-11-10;94;50;Tienda 6_20191110
Tienda 6;2019-11-11;108;90;Tienda 6_20191111
Tienda 6;2019-11-12;273;166;Tienda 6_20191112
Tienda 6;2019-11-13;210;84;Tienda 6_20191113
Tienda 6;2019-11-14;55;46;Tienda 6_20191114
Tienda 6;2019-11-15;233;95;Tienda 6_20191115
Tienda 6;2019-11-16;307;159;Tienda 6_20191116
Tienda 6;2019-11-17;157;82;Tienda 6_20191117
Tienda 6;2019-11-18;200;154;Tienda 6_20191118
Tienda 6;2019-11-19;260;151;Tienda 6_20191119
Tienda 6;2019-11-20;146;79;Tienda 6_20191120
Tienda 6;2019-11-21;152;145;Tienda 6_20191121
Tienda 6;2019-11-22;60;29;Tienda 6_20191122
Tienda 6;2019-11-23;26;20;Tienda 6_20191123
Tienda 6;2019-11-24;253;104;Tienda 6_20191124
Tienda 6;2019-11-25;116;55;Tienda 6_20191125
Tienda 6;2019-11-26;186;144;Tienda 6_20191126
Tienda 6;2019-11-27;155;98;Tienda 6_20191127
Tienda 6;2019-11-28;371;165;Tienda 6_20191128
Tienda 6;2019-11-29;69;63;Tienda 6_20191129
Tienda 6;2019-11-30;172;62;Tienda 6_20191130
Tienda 6;2019-12-01;120;62;Tienda 6_20191201
Tienda 6;2019-12-02;171;149;Tienda 6_20191202
Tienda 6;2019-12-03;53;47;Tienda 6_20191203
Tienda 6;2019-12-04;149;121;Tienda 6_20191204
Tienda 6;2019-12-05;97;84;Tienda 6_20191205
Tienda 6;2019-12-06;265;111;Tienda 6_20191206
Tienda 6;2019-12-07;89;75;Tienda 6_20191207
Tienda 6;2019-12-08;120;71;Tienda 6_20191208
Tienda 6;2019-12-09;225;152;Tienda 6_20191209
Tienda 6;2019-12-10;160;120;Tienda 6_20191210
Tienda 6;2019-12-11;227;146;Tienda 6_20191211
Tienda 6;2019-12-12;129;72;Tienda 6_20191212
Tienda 6;2019-12-13;142;95;Tienda 6_20191213
Tienda 6;2019-12-14;20;11;Tienda 6_20191214
Tienda 6;2019-12-15;66;53;Tienda 6_20191215
Tienda 6;2019-12-16;124;73;Tienda 6_20191216
Tienda 6;2019-12-17;100;89;Tienda 6_20191217
Tienda 6;2019-12-18;290;164;Tienda 6_20191218
Tienda 6;2019-12-19;177;112;Tienda 6_20191219
Tienda 6;2019-12-20;243;123;Tienda 6_20191220
Tienda 6;2019-12-21;96;94;Tienda 6_20191221
Tienda 6;2019-12-22;95;41;Tienda 6_20191222
Tienda 6;2019-12-23;240;102;Tienda 6_20191223
Tienda 6;2019-12-24;22;16;Tienda 6_20191224
Tienda 6;2019-12-25;104;51;Tienda 6_20191225
Tienda 6;2019-12-26;236;140;Tienda 6_20191226
Tienda 6;2019-12-27;175;120;Tienda 6_20191227
Tienda 6;2019-12-28;169;97;Tienda 6_20191228
Tienda 6;2019-12-29;199;93;Tienda 6_20191229
Tienda 6;2019-12-30;31;30;Tienda 6_20191230
Tienda 6;2019-12-31;46;40;Tienda 6_20191231
Tienda 7;2019-01-01;125;23;Tienda 7_20190101
Tienda 7;2019-01-02;663;138;Tienda 7_20190102
Tienda 7;2019-01-03;819;132;Tienda 7_20190103
Tienda 7;2019-01-04;72;28;Tienda 7_20190104
Tienda 7;2019-01-05;240;29;Tienda 7_20190105
Tienda 7;2019-01-06;217;66;Tienda 7_20190106
Tienda 7;2019-01-07;402;129;Tienda 7_20190107
Tienda 7;2019-01-08;16;4;Tienda 7_20190108
Tienda 7;2019-01-09;91;15;Tienda 7_20190109
Tienda 7;2019-01-10;515;110;Tienda 7_20190110
Tienda 7;2019-01-11;106;28;Tienda 7_20190111
Tienda 7;2019-01-12;383;52;Tienda 7_20190112
Tienda 7;2019-01-13;580;128;Tienda 7_20190113
Tienda 7;2019-01-14;323;76;Tienda 7_20190114
Tienda 7;2019-01-15;109;25;Tienda 7_20190115
Tienda 7;2019-01-16;352;67;Tienda 7_20190116
Tienda 7;2019-01-17;99;21;Tienda 7_20190117
Tienda 7;2019-01-18;140;19;Tienda 7_20190118
Tienda 7;2019-01-19;544;90;Tienda 7_20190119
Tienda 7;2019-01-20;588;93;Tienda 7_20190120
Tienda 7;2019-01-21;280;60;Tienda 7_20190121
Tienda 7;2019-01-22;593;93;Tienda 7_20190122
Tienda 7;2019-01-23;521;132;Tienda 7_20190123
Tienda 7;2019-01-24;224;54;Tienda 7_20190124
Tienda 7;2019-01-25;150;51;Tienda 7_20190125
Tienda 7;2019-01-26;71;10;Tienda 7_20190126
Tienda 7;2019-01-27;263;130;Tienda 7_20190127
Tienda 7;2019-01-28;118;20;Tienda 7_20190128
Tienda 7;2019-01-29;502;58;Tienda 7_20190129
Tienda 7;2019-01-30;159;36;Tienda 7_20190130
Tienda 7;2019-01-31;288;46;Tienda 7_20190131
Tienda 7;2019-02-01;60;27;Tienda 7_20190201
Tienda 7;2019-02-02;186;45;Tienda 7_20190202
Tienda 7;2019-02-03;311;62;Tienda 7_20190203
Tienda 7;2019-02-04;564;79;Tienda 7_20190204
Tienda 7;2019-02-05;279;62;Tienda 7_20190205
Tienda 7;2019-02-06;212;32;Tienda 7_20190206
Tienda 7;2019-02-07;175;90;Tienda 7_20190207
Tienda 7;2019-02-08;578;104;Tienda 7_20190208
Tienda 7;2019-02-09;324;66;Tienda 7_20190209
Tienda 7;2019-02-10;682;114;Tienda 7_20190210
Tienda 7;2019-02-11;156;82;Tienda 7_20190211
Tienda 7;2019-02-12;567;72;Tienda 7_20190212
Tienda 7;2019-02-13;100;21;Tienda 7_20190213
Tienda 7;2019-02-14;837;122;Tienda 7_20190214
Tienda 7;2019-02-15;357;63;Tienda 7_20190215
Tienda 7;2019-02-16;644;118;Tienda 7_20190216
Tienda 7;2019-02-17;283;50;Tienda 7_20190217
Tienda 7;2019-02-18;451;69;Tienda 7_20190218
Tienda 7;2019-02-19;105;20;Tienda 7_20190219
Tienda 7;2019-02-20;672;110;Tienda 7_20190220
Tienda 7;2019-02-21;152;41;Tienda 7_20190221
Tienda 7;2019-02-22;51;9;Tienda 7_20190222
Tienda 7;2019-02-23;196;31;Tienda 7_20190223
Tienda 7;2019-02-24;323;68;Tienda 7_20190224
Tienda 7;2019-02-25;52;32;Tienda 7_20190225
Tienda 7;2019-02-26;249;40;Tienda 7_20190226
Tienda 7;2019-02-27;874;105;Tienda 7_20190227
Tienda 7;2019-02-28;281;56;Tienda 7_20190228
Tienda 7;2019-03-01;91;19;Tienda 7_20190301
Tienda 7;2019-03-02;391;76;Tienda 7_20190302
Tienda 7;2019-03-03;423;61;Tienda 7_20190303
Tienda 7;2019-03-04;408;93;Tienda 7_20190304
Tienda 7;2019-03-05;236;83;Tienda 7_20190305
Tienda 7;2019-03-06;250;49;Tienda 7_20190306
Tienda 7;2019-03-07;332;79;Tienda 7_20190307
Tienda 7;2019-03-08;125;26;Tienda 7_20190308
Tienda 7;2019-03-09;173;57;Tienda 7_20190309
Tienda 7;2019-03-10;610;90;Tienda 7_20190310
Tienda 7;2019-03-11;178;36;Tienda 7_20190311
Tienda 7;2019-03-12;219;38;Tienda 7_20190312
Tienda 7;2019-03-13;108;22;Tienda 7_20190313
Tienda 7;2019-03-14;125;21;Tienda 7_20190314
Tienda 7;2019-03-15;151;33;Tienda 7_20190315
Tienda 7;2019-03-16;299;61;Tienda 7_20190316
Tienda 7;2019-03-17;62;16;Tienda 7_20190317
Tienda 7;2019-03-18;281;46;Tienda 7_20190318
Tienda 7;2019-03-19;89;41;Tienda 7_20190319
Tienda 7;2019-03-20;202;37;Tienda 7_20190320
Tienda 7;2019-03-21;437;81;Tienda 7_20190321
Tienda 7;2019-03-22;544;86;Tienda 7_20190322
Tienda 7;2019-03-23;123;24;Tienda 7_20190323
Tienda 7;2019-03-24;719;131;Tienda 7_20190324
Tienda 7;2019-03-25;244;81;Tienda 7_20190325
Tienda 7;2019-03-26;90;23;Tienda 7_20190326
Tienda 7;2019-03-27;329;73;Tienda 7_20190327
Tienda 7;2019-03-28;238;55;Tienda 7_20190328
Tienda 7;2019-03-29;170;39;Tienda 7_20190329
Tienda 7;2019-03-30;434;97;Tienda 7_20190330
Tienda 7;2019-03-31;425;64;Tienda 7_20190331
Tienda 7;2019-04-01;478;71;Tienda 7_20190401
Tienda 7;2019-04-02;90;20;Tienda 7_20190402
Tienda 7;2019-04-03;261;68;Tienda 7_20190403
Tienda 7;2019-04-04;130;83;Tienda 7_20190404
Tienda 7;2019-04-05;119;71;Tienda 7_20190405
Tienda 7;2019-04-06;361;84;Tienda 7_20190406
Tienda 7;2019-04-07;36;29;Tienda 7_20190407
Tienda 7;2019-04-08;458;108;Tienda 7_20190408
Tienda 7;2019-04-09;144;40;Tienda 7_20190409
Tienda 7;2019-04-10;215;46;Tienda 7_20190410
Tienda 7;2019-04-11;19;8;Tienda 7_20190411
Tienda 7;2019-04-12;109;18;Tienda 7_20190412
Tienda 7;2019-04-13;47;14;Tienda 7_20190413
Tienda 7;2019-04-14;149;43;Tienda 7_20190414
Tienda 7;2019-04-15;280;105;Tienda 7_20190415
Tienda 7;2019-04-16;185;53;Tienda 7_20190416
Tienda 7;2019-04-17;172;31;Tienda 7_20190417
Tienda 7;2019-04-18;355;56;Tienda 7_20190418
Tienda 7;2019-04-19;138;29;Tienda 7_20190419
Tienda 7;2019-04-20;20;11;Tienda 7_20190420
Tienda 7;2019-04-21;457;106;Tienda 7_20190421
Tienda 7;2019-04-22;583;93;Tienda 7_20190422
Tienda 7;2019-04-23;457;80;Tienda 7_20190423
Tienda 7;2019-04-24;230;94;Tienda 7_20190424
Tienda 7;2019-04-25;262;61;Tienda 7_20190425
Tienda 7;2019-04-26;254;37;Tienda 7_20190426
Tienda 7;2019-04-27;319;87;Tienda 7_20190427
Tienda 7;2019-04-28;196;31;Tienda 7_20190428
Tienda 7;2019-04-29;270;36;Tienda 7_20190429
Tienda 7;2019-04-30;102;16;Tienda 7_20190430
Tienda 7;2019-05-01;360;90;Tienda 7_20190501
Tienda 7;2019-05-02;670;79;Tienda 7_20190502
Tienda 7;2019-05-03;203;50;Tienda 7_20190503
Tienda 7;2019-05-04;116;18;Tienda 7_20190504
Tienda 7;2019-05-05;378;64;Tienda 7_20190505
Tienda 7;2019-05-06;520;107;Tienda 7_20190506
Tienda 7;2019-05-07;486;117;Tienda 7_20190507
Tienda 7;2019-05-08;71;31;Tienda 7_20190508
Tienda 7;2019-05-09;483;93;Tienda 7_20190509
Tienda 7;2019-05-10;256;33;Tienda 7_20190510
Tienda 7;2019-05-11;163;87;Tienda 7_20190511
Tienda 7;2019-05-12;116;17;Tienda 7_20190512
Tienda 7;2019-05-13;540;121;Tienda 7_20190513
Tienda 7;2019-05-14;384;49;Tienda 7_20190514
Tienda 7;2019-05-15;109;20;Tienda 7_20190515
Tienda 7;2019-05-16;118;23;Tienda 7_20190516
Tienda 7;2019-05-17;280;61;Tienda 7_20190517
Tienda 7;2019-05-18;207;52;Tienda 7_20190518
Tienda 7;2019-05-19;218;31;Tienda 7_20190519
Tienda 7;2019-05-20;368;75;Tienda 7_20190520
Tienda 7;2019-05-21;52;10;Tienda 7_20190521
Tienda 7;2019-05-22;175;38;Tienda 7_20190522
Tienda 7;2019-05-23;206;24;Tienda 7_20190523
Tienda 7;2019-05-24;191;59;Tienda 7_20190524
Tienda 7;2019-05-25;92;19;Tienda 7_20190525
Tienda 7;2019-05-26;169;45;Tienda 7_20190526
Tienda 7;2019-05-27;402;119;Tienda 7_20190527
Tienda 7;2019-05-28;782;119;Tienda 7_20190528
Tienda 7;2019-05-29;366;61;Tienda 7_20190529
Tienda 7;2019-05-30;47;13;Tienda 7_20190530
Tienda 7;2019-05-31;689;113;Tienda 7_20190531
Tienda 7;2019-06-01;571;123;Tienda 7_20190601
Tienda 7;2019-06-02;588;99;Tienda 7_20190602
Tienda 7;2019-06-03;256;61;Tienda 7_20190603
Tienda 7;2019-06-04;416;50;Tienda 7_20190604
Tienda 7;2019-06-05;275;84;Tienda 7_20190605
Tienda 7;2019-06-06;293;58;Tienda 7_20190606
Tienda 7;2019-06-07;529;62;Tienda 7_20190607
Tienda 7;2019-06-08;70;63;Tienda 7_20190608
Tienda 7;2019-06-09;171;39;Tienda 7_20190609
Tienda 7;2019-06-10;139;26;Tienda 7_20190610
Tienda 7;2019-06-11;366;114;Tienda 7_20190611
Tienda 7;2019-06-12;534;115;Tienda 7_20190612
Tienda 7;2019-06-13;324;58;Tienda 7_20190613
Tienda 7;2019-06-14;404;68;Tienda 7_20190614
Tienda 7;2019-06-15;240;68;Tienda 7_20190615
Tienda 7;2019-06-16;473;89;Tienda 7_20190616
Tienda 7;2019-06-17;376;55;Tienda 7_20190617
Tienda 7;2019-06-18;28;5;Tienda 7_20190618
Tienda 7;2019-06-19;272;54;Tienda 7_20190619
Tienda 7;2019-06-20;364;101;Tienda 7_20190620
Tienda 7;2019-06-21;165;23;Tienda 7_20190621
Tienda 7;2019-06-22;466;109;Tienda 7_20190622
Tienda 7;2019-06-23;547;116;Tienda 7_20190623
Tienda 7;2019-06-24;106;14;Tienda 7_20190624
Tienda 7;2019-06-25;279;75;Tienda 7_20190625
Tienda 7;2019-06-26;353;75;Tienda 7_20190626
Tienda 7;2019-06-27;7;2;Tienda 7_20190627
Tienda 7;2019-06-28;155;56;Tienda 7_20190628
Tienda 7;2019-06-29;83;15;Tienda 7_20190629
Tienda 7;2019-06-30;465;71;Tienda 7_20190630
Tienda 7;2019-07-01;40;5;Tienda 7_20190701
Tienda 7;2019-07-02;172;41;Tienda 7_20190702
Tienda 7;2019-07-03;126;27;Tienda 7_20190703
Tienda 7;2019-07-04;388;66;Tienda 7_20190704
Tienda 7;2019-07-05;398;80;Tienda 7_20190705
Tienda 7;2019-07-06;461;64;Tienda 7_20190706
Tienda 7;2019-07-07;127;47;Tienda 7_20190707
Tienda 7;2019-07-08;220;44;Tienda 7_20190708
Tienda 7;2019-07-09;156;37;Tienda 7_20190709
Tienda 7;2019-07-10;12;4;Tienda 7_20190710
Tienda 7;2019-07-11;208;42;Tienda 7_20190711
Tienda 7;2019-07-12;257;36;Tienda 7_20190712
Tienda 7;2019-07-13;252;44;Tienda 7_20190713
Tienda 7;2019-07-14;150;44;Tienda 7_20190714
Tienda 7;2019-07-15;200;102;Tienda 7_20190715
Tienda 7;2019-07-16;356;97;Tienda 7_20190716
Tienda 7;2019-07-17;413;100;Tienda 7_20190717
Tienda 7;2019-07-18;54;22;Tienda 7_20190718
Tienda 7;2019-07-19;706;91;Tienda 7_20190719
Tienda 7;2019-07-20;472;132;Tienda 7_20190720
Tienda 7;2019-07-21;78;18;Tienda 7_20190721
Tienda 7;2019-07-22;129;62;Tienda 7_20190722
Tienda 7;2019-07-23;212;58;Tienda 7_20190723
Tienda 7;2019-07-24;239;46;Tienda 7_20190724
Tienda 7;2019-07-25;469;67;Tienda 7_20190725
Tienda 7;2019-07-26;79;29;Tienda 7_20190726
Tienda 7;2019-07-27;826;99;Tienda 7_20190727
Tienda 7;2019-07-28;111;22;Tienda 7_20190728
Tienda 7;2019-07-29;184;32;Tienda 7_20190729
Tienda 7;2019-07-30;164;37;Tienda 7_20190730
Tienda 7;2019-07-31;468;101;Tienda 7_20190731
Tienda 7;2019-08-01;613;87;Tienda 7_20190801
