CLIENTE_ID;EDAD;SEXO;PROVINCIA_ID;RANGO_EDAD;KEY_POBLACION
Cliente 415;49;MUJER;36;45_49;MUJER_36_45_49
Cliente 416;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 417;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 418;28;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 419;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 420;38;MUJER;36;35_39;MUJER_36_35_39
Cliente 421;19;MUJER;15;15_19;MUJER_15_15_19
Cliente 422;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 423;53;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 424;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 425;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 426;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 427;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 428;21;MUJER;15;20_24;MUJER_15_20_24
Cliente 429;46;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 430;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 431;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 432;37;MUJER;15;35_39;MUJER_15_35_39
Cliente 433;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 434;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 435;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 436;23;MUJER;27;20_24;MUJER_27_20_24
Cliente 437;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 438;25;MUJER;27;25_29;MUJER_27_25_29
Cliente 439;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 440;59;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 441;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 442;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 443;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 444;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 445;36;MUJER;27;35_39;MUJER_27_35_39
Cliente 446;38;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 447;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 448;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 449;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 450;34;MUJER;27;30_34;MUJER_27_30_34
Cliente 451;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 452;49;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 453;34;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 454;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 455;30;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 456;33;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 457;41;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 458;23;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 459;52;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 460;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 461;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 462;31;MUJER;15;30_34;MUJER_15_30_34
Cliente 463;37;MUJER;32;35_39;MUJER_32_35_39
Cliente 464;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 465;63;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 466;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 467;57;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 468;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 469;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 470;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 471;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 472;62;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 473;54;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 474;21;MUJER;27;20_24;MUJER_27_20_24
Cliente 475;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 476;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 477;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 478;26;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 479;43;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 480;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 481;63;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 482;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 483;25;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 484;54;MUJER;36;50_54;MUJER_36_50_54
Cliente 485;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 486;41;HOMBRE;32;40_44;HOMBRE_32_40_44
Cliente 487;27;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 488;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 489;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 490;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 491;30;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 492;42;MUJER;32;40_44;MUJER_32_40_44
Cliente 493;30;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 494;55;MUJER;15;55_59;MUJER_15_55_59
Cliente 495;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 496;22;MUJER;27;20_24;MUJER_27_20_24
Cliente 497;37;MUJER;27;35_39;MUJER_27_35_39
Cliente 498;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 499;41;MUJER;15;40_44;MUJER_15_40_44
Cliente 500;36;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 501;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 502;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 503;21;MUJER;15;20_24;MUJER_15_20_24
Cliente 504;36;MUJER;36;35_39;MUJER_36_35_39
Cliente 505;25;MUJER;15;25_29;MUJER_15_25_29
Cliente 506;20;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 507;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 508;44;MUJER;36;40_44;MUJER_36_40_44
Cliente 509;43;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 510;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 511;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 512;61;HOMBRE;15;60_64;HOMBRE_15_60_64
Cliente 513;24;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 514;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 515;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 516;56;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 517;61;MUJER;36;60_64;MUJER_36_60_64
Cliente 518;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 519;39;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 520;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 521;55;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 522;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 523;54;MUJER;15;50_54;MUJER_15_50_54
Cliente 524;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 525;20;MUJER;36;20_24;MUJER_36_20_24
Cliente 526;47;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 527;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 528;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 529;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 530;20;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 531;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 532;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 533;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 534;44;MUJER;15;40_44;MUJER_15_40_44
Cliente 535;19;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 536;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 537;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 538;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 539;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 540;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 541;43;HOMBRE;32;40_44;HOMBRE_32_40_44
Cliente 542;50;MUJER;36;50_54;MUJER_36_50_54
Cliente 543;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 544;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 545;23;MUJER;15;20_24;MUJER_15_20_24
Cliente 546;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 547;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 548;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 549;22;MUJER;36;20_24;MUJER_36_20_24
Cliente 550;58;MUJER;32;55_59;MUJER_32_55_59
Cliente 551;46;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 552;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 553;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 554;49;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 555;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 556;44;MUJER;36;40_44;MUJER_36_40_44
Cliente 557;37;MUJER;36;35_39;MUJER_36_35_39
Cliente 558;52;MUJER;36;50_54;MUJER_36_50_54
Cliente 559;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 560;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 561;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 562;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 563;57;MUJER;36;55_59;MUJER_36_55_59
Cliente 564;34;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 565;45;MUJER;32;45_49;MUJER_32_45_49
Cliente 566;35;MUJER;27;35_39;MUJER_27_35_39
Cliente 567;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 568;19;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 569;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 570;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 571;52;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 572;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 573;18;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 574;57;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 575;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 576;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 577;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 578;23;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 579;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 580;50;MUJER;36;50_54;MUJER_36_50_54
Cliente 581;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 582;42;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 583;55;MUJER;15;55_59;MUJER_15_55_59
Cliente 584;38;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 585;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 586;24;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 587;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 588;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 589;38;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 590;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 591;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 592;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 593;44;MUJER;15;40_44;MUJER_15_40_44
Cliente 594;37;MUJER;15;35_39;MUJER_15_35_39
Cliente 595;36;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 596;45;MUJER;15;45_49;MUJER_15_45_49
Cliente 597;47;MUJER;15;45_49;MUJER_15_45_49
Cliente 598;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 599;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 600;44;HOMBRE;32;40_44;HOMBRE_32_40_44
Cliente 601;25;MUJER;27;25_29;MUJER_27_25_29
Cliente 602;34;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 603;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 604;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 605;45;MUJER;15;45_49;MUJER_15_45_49
Cliente 606;59;MUJER;36;55_59;MUJER_36_55_59
Cliente 607;30;MUJER;27;30_34;MUJER_27_30_34
Cliente 608;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 609;36;MUJER;27;35_39;MUJER_27_35_39
Cliente 610;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 611;18;HOMBRE;36;15_19;HOMBRE_36_15_19
Cliente 612;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 613;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 614;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 615;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 616;58;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 617;23;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 618;27;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 619;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 620;22;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 621;56;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 622;47;MUJER;36;45_49;MUJER_36_45_49
Cliente 623;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 624;22;MUJER;32;20_24;MUJER_32_20_24
Cliente 625;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 626;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 627;33;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 628;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 629;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 630;27;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 631;51;MUJER;36;50_54;MUJER_36_50_54
Cliente 632;50;HOMBRE;36;50_54;HOMBRE_36_50_54
Cliente 633;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 634;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 635;29;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 636;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 637;56;MUJER;36;55_59;MUJER_36_55_59
Cliente 638;58;MUJER;15;55_59;MUJER_15_55_59
Cliente 639;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 640;25;MUJER;36;25_29;MUJER_36_25_29
Cliente 641;22;MUJER;15;20_24;MUJER_15_20_24
Cliente 642;46;MUJER;32;45_49;MUJER_32_45_49
Cliente 643;47;MUJER;15;45_49;MUJER_15_45_49
Cliente 644;55;MUJER;32;55_59;MUJER_32_55_59
Cliente 645;23;MUJER;15;20_24;MUJER_15_20_24
Cliente 646;23;MUJER;27;20_24;MUJER_27_20_24
Cliente 647;21;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 648;25;MUJER;27;25_29;MUJER_27_25_29
Cliente 649;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 650;30;MUJER;15;30_34;MUJER_15_30_34
Cliente 651;59;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 652;44;MUJER;15;40_44;MUJER_15_40_44
Cliente 653;41;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 654;45;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 655;25;MUJER;27;25_29;MUJER_27_25_29
Cliente 656;66;HOMBRE;15;65_69;HOMBRE_15_65_69
Cliente 657;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 658;50;MUJER;36;50_54;MUJER_36_50_54
Cliente 659;52;MUJER;36;50_54;MUJER_36_50_54
Cliente 660;34;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 661;31;MUJER;15;30_34;MUJER_15_30_34
Cliente 662;45;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 663;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 664;46;MUJER;27;45_49;MUJER_27_45_49
Cliente 665;42;MUJER;32;40_44;MUJER_32_40_44
Cliente 666;28;MUJER;15;25_29;MUJER_15_25_29
Cliente 667;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 668;31;MUJER;15;30_34;MUJER_15_30_34
Cliente 669;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 670;46;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 671;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 672;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 673;28;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 674;51;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 675;51;MUJER;36;50_54;MUJER_36_50_54
Cliente 676;54;MUJER;27;50_54;MUJER_27_50_54
Cliente 677;65;MUJER;36;65_69;MUJER_36_65_69
Cliente 678;27;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 679;44;MUJER;15;40_44;MUJER_15_40_44
Cliente 680;64;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 681;26;MUJER;15;25_29;MUJER_15_25_29
Cliente 682;33;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 683;39;MUJER;36;35_39;MUJER_36_35_39
Cliente 684;39;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 685;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 686;42;MUJER;36;40_44;MUJER_36_40_44
Cliente 687;32;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 688;50;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 689;22;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 690;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 691;28;MUJER;36;25_29;MUJER_36_25_29
Cliente 692;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 693;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 694;52;HOMBRE;32;50_54;HOMBRE_32_50_54
Cliente 695;22;MUJER;36;20_24;MUJER_36_20_24
Cliente 696;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 697;39;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 698;53;MUJER;36;50_54;MUJER_36_50_54
Cliente 699;37;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 700;25;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 701;30;MUJER;15;30_34;MUJER_15_30_34
Cliente 702;32;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 703;57;HOMBRE;32;55_59;HOMBRE_32_55_59
Cliente 704;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 705;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 706;40;MUJER;36;40_44;MUJER_36_40_44
Cliente 707;37;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 708;36;HOMBRE;27;35_39;HOMBRE_27_35_39
Cliente 709;46;MUJER;36;45_49;MUJER_36_45_49
Cliente 710;30;HOMBRE;15;30_34;HOMBRE_15_30_34
Cliente 711;20;MUJER;32;20_24;MUJER_32_20_24
Cliente 712;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 713;25;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 714;25;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 715;50;MUJER;36;50_54;MUJER_36_50_54
Cliente 716;50;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 717;24;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 718;44;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 719;20;MUJER;27;20_24;MUJER_27_20_24
Cliente 720;31;MUJER;27;30_34;MUJER_27_30_34
Cliente 721;20;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 722;46;MUJER;15;45_49;MUJER_15_45_49
Cliente 723;55;MUJER;15;55_59;MUJER_15_55_59
Cliente 724;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 725;47;HOMBRE;27;45_49;HOMBRE_27_45_49
Cliente 726;41;MUJER;36;40_44;MUJER_36_40_44
Cliente 727;47;MUJER;36;45_49;MUJER_36_45_49
Cliente 728;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 729;41;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 730;51;MUJER;36;50_54;MUJER_36_50_54
Cliente 731;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 732;47;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 733;67;MUJER;15;65_69;MUJER_15_65_69
Cliente 734;51;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 735;23;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 736;45;MUJER;36;45_49;MUJER_36_45_49
Cliente 737;44;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 738;55;HOMBRE;32;55_59;HOMBRE_32_55_59
Cliente 739;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 740;32;HOMBRE;32;30_34;HOMBRE_32_30_34
Cliente 741;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 742;52;MUJER;15;50_54;MUJER_15_50_54
Cliente 743;47;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 744;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 745;35;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 746;36;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 747;31;MUJER;36;30_34;MUJER_36_30_34
Cliente 748;28;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 749;24;MUJER;15;20_24;MUJER_15_20_24
Cliente 750;30;MUJER;15;30_34;MUJER_15_30_34
Cliente 751;34;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 752;48;MUJER;36;45_49;MUJER_36_45_49
Cliente 753;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 754;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 755;25;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 756;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 757;36;MUJER;15;35_39;MUJER_15_35_39
Cliente 758;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 759;59;MUJER;15;55_59;MUJER_15_55_59
Cliente 760;46;HOMBRE;36;45_49;HOMBRE_36_45_49
Cliente 761;27;MUJER;36;25_29;MUJER_36_25_29
Cliente 762;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 763;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 764;29;MUJER;36;25_29;MUJER_36_25_29
Cliente 765;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 766;40;HOMBRE;27;40_44;HOMBRE_27_40_44
Cliente 767;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 768;25;MUJER;27;25_29;MUJER_27_25_29
Cliente 769;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 770;41;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 771;36;HOMBRE;15;35_39;HOMBRE_15_35_39
Cliente 772;34;MUJER;36;30_34;MUJER_36_30_34
Cliente 773;63;HOMBRE;36;60_64;HOMBRE_36_60_64
Cliente 774;26;MUJER;36;25_29;MUJER_36_25_29
Cliente 775;61;HOMBRE;15;60_64;HOMBRE_15_60_64
Cliente 776;30;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 777;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 778;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 779;47;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 780;31;MUJER;15;30_34;MUJER_15_30_34
Cliente 781;29;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 782;22;MUJER;15;20_24;MUJER_15_20_24
Cliente 783;42;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 784;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 785;52;MUJER;36;50_54;MUJER_36_50_54
Cliente 786;24;HOMBRE;32;20_24;HOMBRE_32_20_24
Cliente 787;28;HOMBRE;27;25_29;HOMBRE_27_25_29
Cliente 788;23;HOMBRE;27;20_24;HOMBRE_27_20_24
Cliente 789;22;HOMBRE;15;20_24;HOMBRE_15_20_24
Cliente 790;56;HOMBRE;15;55_59;HOMBRE_15_55_59
Cliente 791;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 792;27;HOMBRE;15;25_29;HOMBRE_15_25_29
Cliente 793;55;HOMBRE;36;55_59;HOMBRE_36_55_59
Cliente 794;23;MUJER;36;20_24;MUJER_36_20_24
Cliente 795;31;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 796;33;HOMBRE;36;30_34;HOMBRE_36_30_34
Cliente 797;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 798;42;MUJER;15;40_44;MUJER_15_40_44
Cliente 799;51;HOMBRE;15;50_54;HOMBRE_15_50_54
Cliente 800;25;HOMBRE;32;25_29;HOMBRE_32_25_29
Cliente 801;35;MUJER;15;35_39;MUJER_15_35_39
Cliente 802;34;HOMBRE;27;30_34;HOMBRE_27_30_34
Cliente 803;24;MUJER;36;20_24;MUJER_36_20_24
Cliente 804;43;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 805;33;MUJER;36;30_34;MUJER_36_30_34
Cliente 806;56;HOMBRE;32;55_59;HOMBRE_32_55_59
Cliente 807;21;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 808;40;HOMBRE;36;40_44;HOMBRE_36_40_44
Cliente 809;34;MUJER;27;30_34;MUJER_27_30_34
Cliente 810;48;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 811;30;MUJER;36;30_34;MUJER_36_30_34
Cliente 812;48;HOMBRE;32;45_49;HOMBRE_32_45_49
Cliente 813;45;HOMBRE;15;45_49;HOMBRE_15_45_49
Cliente 814;22;HOMBRE;36;20_24;HOMBRE_36_20_24
Cliente 815;35;MUJER;36;35_39;MUJER_36_35_39
Cliente 816;33;MUJER;27;30_34;MUJER_27_30_34
Cliente 817;28;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 818;58;MUJER;36;55_59;MUJER_36_55_59
Cliente 819;40;HOMBRE;15;40_44;HOMBRE_15_40_44
Cliente 820;44;HOMBRE;32;40_44;HOMBRE_32_40_44
Cliente 821;29;MUJER;15;25_29;MUJER_15_25_29
Cliente 822;22;MUJER;36;20_24;MUJER_36_20_24
Cliente 823;27;MUJER;27;25_29;MUJER_27_25_29
Cliente 824;35;HOMBRE;36;35_39;HOMBRE_36_35_39
Cliente 825;36;HOMBRE;32;35_39;HOMBRE_32_35_39
Cliente 826;26;HOMBRE;36;25_29;HOMBRE_36_25_29
Cliente 827;61;MUJER;36;60_64;MUJER_36_60_64
Cliente 828;52;MUJER;36;50_54;MUJER_36_50_54
Cliente 829;56;HOMBRE;27;55_59;HOMBRE_27_55_59
Cliente 830;58;MUJER;15;55_59;MUJER_15_55_59
Cliente 831;28;MUJER;15;25_29;MUJER_15_25_29
